sample_id,source_dataset,filename,relative_path,split,t1_path,t2_path,label_path,width,height,channels,mode,category,caption_count,sha256,valid,error_message,original_width,original_height,patch_size,patch_index,patch_x,patch_y,changed_pixel_count,changed_ratio,preprocessing_version,captions_joined
00049,RSICD,00049.jpg,raw/rsicd/images/00049.jpg,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/rsicd/images/00049.jpg,,,224,224,3,RGB,unknown,5,bcdb47b1b8b7e3a02a7faa3d432f745d79e6a3669f1a5a93af5e0e91baf91c56,True,,,,,,,,,,1.0.0,the exercise yard is integrated with three huge basketball courts and other small courts .; a red and grey football field and nearby a swimming pool .; many buildings and several trees are around a playground with three basketball fields in it .; a playground with three basketball fields in it is surroundeded by some buildings and a few trees .; a large playground with three basketball fields in it is surrounded by many trees and houses .
00050,RSICD,00050.jpg,raw/rsicd/images/00050.jpg,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/rsicd/images/00050.jpg,,,224,224,3,RGB,unknown,5,bb88b1e0290b0493effbec7f42e51390a8ce85a86f9d5eaf941b839f848c7bbb,True,,,,,,,,,,1.0.0,the dark-colour playground is hemmed in lush trees .; an old playground and many waste buildings beside .; many buildings are around a playground and a bare ground .; a playground is semisurrounded by many buildings .; a large playground is surrounded by many trees and houses .
00051,RSICD,00051.jpg,raw/rsicd/images/00051.jpg,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/rsicd/images/00051.jpg,,,224,224,3,RGB,unknown,5,619e9fc6dc49a72551f4655fe247a8dad05dd0805f4a89a7f96dbbe34dff25ea,True,,,,,,,,,,1.0.0,the basketball courts is surrounded by plants in a square space .; a rectangular playground and many green trsss surrounded .; a playground with three basketball fields in it is next to a piece of buildings .; a playground semisurrounded by three lines of trees is next to several buildings .; a large playground is surrounded by many trees and houses .
00052,RSICD,00052.jpg,raw/rsicd/images/00052.jpg,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/rsicd/images/00052.jpg,,,224,224,3,RGB,unknown,5,ab8ddb8278c9c035f6c4f4230e73b3016628adbe65d817b5cf49dcde90b03a8c,True,,,,,,,,,,1.0.0,an irregular building is next to the playground .; a large basketball field and many colorful cars beside .; a playground is semisurrounded by many buildings and some green trees .; a playground with two basketball fields in it is next to some large buildings .; a large playground is surrounded by many trees and houses .
00053,RSICD,00053.jpg,raw/rsicd/images/00053.jpg,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/rsicd/images/00053.jpg,,,224,224,3,RGB,unknown,5,66d24ee3e97e6b49cdcaf09ddcd7e99f60e49fc6fa4b1d6ccd114a3edf256457,True,,,,,,,,,,1.0.0,a playground composed of three basketball courts is hemmed in a neatly-arranged community .; a small playground and many orderly houses surrounded .; many orderly buildings and green trees are around a playground .; a playground with three playgrounds in it is semisurrounded by many orderly buildings interspersed with a few trees .; a large playground is surrounded by many green trees and houses orderly .
00054,RSICD,00054.jpg,raw/rsicd/images/00054.jpg,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/rsicd/images/00054.jpg,,,224,224,3,RGB,unknown,5,92666146b8170794b1826a99fe07c6adf81a442e7b4c01eadee7a545c1d85db2,True,,,,,,,,,,1.0.0,the football field is in the community which locates on the roadside .; many tall buildings and a curved road surrounded .; many buildings are next to a playground and a railways .; a playground semisurrounded by some buildings is next to a road .; a large playground next to a road is surrounded by many trees and houses .
00055,RSICD,00055.jpg,raw/rsicd/images/00055.jpg,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/rsicd/images/00055.jpg,,,224,224,3,RGB,unknown,5,ea34c30716a30c6552f626dc744e4487cd22419b64b217be1cad9295276c95ba,True,,,,,,,,,,1.0.0,a football field which is close to the busy street situates in a downtown area .; a small football field and a road with many cars beside .; many cars are on two crossed roads with many buildings in two sides of them .; a playground is in one of the four blocks separated by two vertical cross roads .; a large playground is in the corner of a busy crossroads with many cars are running on them .
00056,RSICD,00056.jpg,raw/rsicd/images/00056.jpg,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/rsicd/images/00056.jpg,,,224,224,3,RGB,unknown,5,ea6824a3fbfa951f498aea97ac9ec510f63694c1bc7fb0f1b49d588eb49fcadb,True,,,,,,,,,,1.0.0,the fotball field is surrounded by buildings and trees in a rectangular space .; a small playground and nearby a parking lot .; many buildings and green plants are around a playground .; a playground semisurrounded by some orderly buildings and green trees is next to a bare ground .; a large playground is surrounded by some green trees and two houses that is red and white separately .
00057,RSICD,00057.jpg,raw/rsicd/images/00057.jpg,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/rsicd/images/00057.jpg,,,224,224,3,RGB,unknown,5,5f47648abf1ae6e3e59a5ced15be2b9e356194b5526428dfa7f4f4a9db2b680a,True,,,,,,,,,,1.0.0,a playground is hemmed in the community aside .; many white and green houses and lots of trees beside .; many long buildings and some green trees are around a playground .; a playground semisurrounded by some white buildings is semisurrounded by many gray buildings .; a large playground is surrounded by many trees and long buildings .
00058,RSICD,00058.jpg,raw/rsicd/images/00058.jpg,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/rsicd/images/00058.jpg,,,224,224,3,RGB,unknown,5,425ab4523f545e75e6a9ddd1a8f7f35ca631350a4a118bc1ab8fa0676e6958aa,True,,,,,,,,,,1.0.0,the building is encircled by the lush plants .; two parallel highways and three blue buildings near by .; several buildings and some green trees are next to a road .; two long buildings surround by green trees are next to a road .; two basketball fields are next to a road with many houses semi-surrounded .
00059,RSICD,00059.jpg,raw/rsicd/images/00059.jpg,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/rsicd/images/00059.jpg,,,224,224,3,RGB,unknown,5,f25ad7244268e1b63349eac7fba6452151637b7e5a053bee673d130bd752d00f,True,,,,,,,,,,1.0.0,what in the centre is a high-rise building while a playground composed of three basketball courts .; a football field in the west of a residential area .; many buildings and green trees are around a parking lot and a playground .; a playground with a parking lot next to it is semisurrounded by many buildings .; a large playground with three basketball fields in it is surrounded by many trees and houses .
00060,RSICD,00060.jpg,raw/rsicd/images/00060.jpg,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/rsicd/images/00060.jpg,,,224,224,3,RGB,unknown,5,c925d570bd9977645056ad100fdbaf0460ca92edb64acc6963675e99e6bffa38,True,,,,,,,,,,1.0.0,the football field is between the neatly arranged low buildings and several tall apartments .; five white buildings and nearby a grey road .; many orderly buildings and some green trees around a playground are next to a road .; many orderly buildings with a playground in it are next to a road .; a large playground is surrounded by many trees and buildings next to a street .
00061,RSICD,00061.jpg,raw/rsicd/images/00061.jpg,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/rsicd/images/00061.jpg,,,224,224,3,RGB,unknown,5,054aa09dfa4e55d4aee039bb39e5d05fdefdc0f172c7124bd5579cceabfaf4fc,True,,,,,,,,,,1.0.0,two spaces divided by plants is alongside some high buildings .; a waste football field and a straight highway beside .; a playground and a bare ground are surrounded by many green trees and some tall buildings .; a bare ground playground is next to several tall buildings .; a large no repaired playground is surrounded by many trees and a tall building .
00062,RSICD,00062.jpg,raw/rsicd/images/00062.jpg,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/rsicd/images/00062.jpg,,,224,224,3,RGB,unknown,5,0d5a6ef3d3617b9bcc2fc8a4fce0bb10fbcba19ac272ae582ce57da359d71b88,True,,,,,,,,,,1.0.0,"with a football field and lush plants, this is a fully equipped community .; a large baskteball court in the southwest of residential area .; many orderly buildings and green trees are around a playground .; a playground and two tall buildings are next to a piece of orderly buildings interspersed with green trees .; a large playground is surrounded by many trees and houses orderly ."
00063,RSICD,00063.jpg,raw/rsicd/images/00063.jpg,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/rsicd/images/00063.jpg,,,224,224,3,RGB,unknown,5,3b53d58666cfd79b946b5c91c7835bf3ba94835976f8df70d9fbdb154c548593,True,,,,,,,,,,1.0.0,a bustling block with lush plants and a playground is near the avenue .; a red and green playground are near a highway .; many buildings and green trees on two sides of a road .; a tall building and a playground are in one side of a road with many buildings in two sides .; a large playground is surrounded by many houses next to a road with many trees in two sides .
00064,RSICD,00064.jpg,raw/rsicd/images/00064.jpg,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/rsicd/images/00064.jpg,,,224,224,3,RGB,unknown,5,9b4fcda64bcc47551a377cd920f17fc19ad7e8e0ca3cff73b515cb3ee7675a58,True,,,,,,,,,,1.0.0,several field in different uses are divided by rows of houses .; a small court locate in the center of many houses .; two piece of bare ground and parking lot next to a playground are surrounded by many buildings and some green trees .; a playground and two piece of bare grounds are semisurrounded by many buildings and some green trees .; a playground is surrounded by many trees and houses .
00065,RSICD,00065.jpg,raw/rsicd/images/00065.jpg,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/rsicd/images/00065.jpg,,,224,224,3,RGB,unknown,5,64ad26b93bb72382bdabf82f1b60869eb61814c5f46433e582988ee993cccce5,True,,,,,,,,,,1.0.0,a rectangular playground locates close to a parking lot and some buildings .; an old playground and nearby a lots of blue buildings .; a playground and a parking lot are next to many buildings and several green trees .; a playground and three long buildings and a blue building surround many small buildings .; a large playground is surrounded by many trees and houses next to a parking lot .
00066,RSICD,00066.jpg,raw/rsicd/images/00066.jpg,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/rsicd/images/00066.jpg,,,224,224,3,RGB,unknown,5,d6cf9355c7c12036c1c3e5a1e4fe815508e5f3321ba0b637f565f48750bfdf39,True,,,,,,,,,,1.0.0,three high-rise buildings with an oval playground is seated in a parallelogrammic area .; a gradient playground locate in the mid of road and building .; many buildings and some green trees around a playground are between two roads .; a playground and many buildings are between two roads .; a large green playground semi-surrounded by tall buildings is next to a wide road .
00067,RSICD,00067.jpg,raw/rsicd/images/00067.jpg,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/rsicd/images/00067.jpg,,,224,224,3,RGB,unknown,5,55ac8f9f6ae2a4dd6315bd307f35336a69bfde445c4681df93e7ec0241fafcea,True,,,,,,,,,,1.0.0,"an oval football field, a blue triangular building and a swimming pool are divided by a crowded road and integrated by trees .; a small court and many blue and white houses surrounded .; many orderly buildings and some green trees are around a large blue building and a playground .; a playground is surroundeded by many orderly buildings interspersed with green trees .; a large playground is surrounded by many trees and houses ."
00068,RSICD,00068.jpg,raw/rsicd/images/00068.jpg,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/rsicd/images/00068.jpg,,,224,224,3,RGB,unknown,5,52947090f6bd0e4a0b15f566583d2bab194826affabda1645d3e20895186e4a7,True,,,,,,,,,,1.0.0,rows of buildings are neatly divided into four parts with a football field in the street corner .; an old football field locate in the northeast of residential area .; many buildings and some green trees are around a playground .; a playground is next to many orderly buildings .; a green playground semi-surrounded by tall buildings is next to a wide road .
00069,RSICD,00069.jpg,raw/rsicd/images/00069.jpg,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/rsicd/images/00069.jpg,,,224,224,3,RGB,unknown,5,4f19f5c3a436ea5dddc1be15a8f911b47869b18cca0bba8e1733e10840b5d72f,True,,,,,,,,,,1.0.0,a square field is surrounded by spare area which is under construction .; a square playground and much waste land beside .; many buildings are around a large piece of bare ground with a small playground .; a playground in the middle of a bare ground is surroundeded by many small buildings .; a green playground semi-surrounded by white buildings surrounded by a large area of open space .
